"cluster","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","predicted_cell_type"
"0",0,2.09626350164608,0.17,0.063,0,"IL27RA","CD8+ T-cells"
"0",0,2.88499494475107,0.127,0.02,0,"TRAF1","CD8+ T-cells"
"0",0,1.66507970770628,0.205,0.098,0,"GLIPR2","CD8+ T-cells"
"0",0,2.65615202978864,0.127,0.021,0,"BCL2A1","CD8+ T-cells"
"0",0,3.37265792697834,0.116,0.011,0,"CD28","CD8+ T-cells"
"0",0,1.47627040026381,0.26,0.155,0,"MAT2B","CD8+ T-cells"
"0",0,1.82159882970284,0.22,0.115,0,"PBXIP1","CD8+ T-cells"
"0",0,3.09112597111895,0.138,0.034,0,"CCL3","CD8+ T-cells"
"0",0,3.57111742144114,0.115,0.011,0,"AC006129-2","CD8+ T-cells"
"0",0,1.7688304613772,0.208,0.104,0,"FKBP5","CD8+ T-cells"
"0",0,2.00196854371676,0.175,0.071,0,"PPP3CC","CD8+ T-cells"
"0",0,1.09644694129216,0.434,0.33,0,"JAK1","CD8+ T-cells"
"0",0,3.60732676804328,0.113,0.01,0,"CD40LG","CD8+ T-cells"
"0",0,3.29348833207331,0.115,0.012,0,"GRAP2","CD8+ T-cells"
"0",0,2.81074213159712,0.122,0.019,0,"GZMB","CD8+ T-cells"
"0",0,2.4294211299194,0.145,0.042,0,"DGKA","CD8+ T-cells"
"0",0,2.51220719368938,0.134,0.032,0,"ABI3","CD8+ T-cells"
"0",0,2.19211349899996,0.163,0.061,0,"ARHGAP45","CD8+ T-cells"
"0",0,3.06068887950503,0.121,0.019,0,"LST1","CD8+ T-cells"
"0",0,1.84984137844036,0.179,0.077,0,"CEMIP2","CD8+ T-cells"
"0",0,1.69913773615373,0.211,0.109,0,"SYNRG","CD8+ T-cells"
"0",0,1.16480087763737,0.452,0.351,0,"ARPC1B","CD8+ T-cells"
"0",0,3.45210074272623,0.112,0.011,0,"PDCD1","CD8+ T-cells"
"0",0,1.5998542880481,0.198,0.097,0,"CMTM7","CD8+ T-cells"
"0",0,2.79888259870506,0.139,0.038,0,"HLA-DQA2","CD8+ T-cells"
"0",0,3.15882702236982,0.114,0.013,0,"SAMD3","CD8+ T-cells"
"0",0,3.3680777487804,0.114,0.013,0,"SLA2","CD8+ T-cells"
"0",0,2.08708176740562,0.171,0.071,0,"TCF7","CD8+ T-cells"
"0",0,2.56988621586815,0.135,0.035,0,"PTK2B","CD8+ T-cells"
"0",0,2.91298571396628,0.125,0.025,0,"ADAM8","CD8+ T-cells"
"0",0,3.42976435056937,0.111,0.011,0,"SNX20","CD8+ T-cells"
"0",0,1.11335152712416,0.339,0.24,0,"ZYX","CD8+ T-cells"
"0",0,1.71666320652692,0.2,0.102,0,"CYLD","CD8+ T-cells"
"0",0,2.11266663616953,0.154,0.056,0,"GALM","CD8+ T-cells"
"0",0,1.77513845811561,0.187,0.09,0,"PPM1K","CD8+ T-cells"
"0",0,1.81604122090498,0.191,0.094,0,"TTC39C","CD8+ T-cells"
"0",0,1.27470386710778,0.402,0.306,0,"PPP1R2","CD8+ T-cells"
"0",0,2.88729318783316,0.114,0.018,0,"PLAC8","CD8+ T-cells"
"0",0,2.58620715854439,0.147,0.051,0,"HLA-DMB","CD8+ T-cells"
"0",0,3.15518432310841,0.112,0.016,0,"RP11-796E2-4","CD8+ T-cells"
"0",0,3.07606965759114,0.109,0.013,0,"MATK","CD8+ T-cells"
"0",0,2.04743856907395,0.264,0.168,0,"KLF2","CD8+ T-cells"
"0",0,1.09103828741368,0.552,0.457,0,"DAZAP2","CD8+ T-cells"
"0",0,2.3845820199932,0.131,0.036,0,"TNFRSF4","CD8+ T-cells"
"0",0,2.74330865704307,0.12,0.025,0,"TNFRSF25","CD8+ T-cells"
"0",0,3.45373729519723,0.105,0.01,0,"THEMIS","CD8+ T-cells"
"0",0,3.24943365544865,0.108,0.013,0,"GZMH","CD8+ T-cells"
"0",0,1.62811767094665,0.197,0.103,0,"PIM1","CD8+ T-cells"
"0",0,3.35304417250888,0.106,0.012,0,"ZNF683","CD8+ T-cells"
"0",0,2.295721756926,0.156,0.062,0,"CD83","CD8+ T-cells"
"0",0,2.16329613983288,0.136,0.042,0,"CHST11","CD8+ T-cells"
"0",0,1.06461943757657,0.728,0.634,0,"HSPA8","CD8+ T-cells"
"0",0,2.18177552994509,0.137,0.044,0,"CCDC69","CD8+ T-cells"
"0",0,1.3125170182723,0.316,0.223,0,"RAP1A","CD8+ T-cells"
"0",0,3.43947913322369,0.102,0.009,0,"AOAH","CD8+ T-cells"
"0",0,1.45298799873821,0.237,0.144,0,"TMEM243","CD8+ T-cells"
"0",0,1.11154102823253,0.417,0.324,0,"ANKRD12","CD8+ T-cells"
"0",0,1.8228786033375,0.16,0.068,0,"SAMD9L","CD8+ T-cells"
"0",0,2.70858160249508,0.11,0.018,0,"LAIR1","CD8+ T-cells"
"0",0,1.49181687223219,0.257,0.166,0,"ZC3HAV1","CD8+ T-cells"
"0",0,3.32449790724692,0.107,0.016,0,"MS4A6A","CD8+ T-cells"
"0",0,2.78768707226346,0.114,0.023,0,"KLRD1","CD8+ T-cells"
"0",0,2.50617076313676,0.118,0.028,0,"ST8SIA4","CD8+ T-cells"
"0",0,3.8998875059974,0.097,0.007,0,"TNFSF8","CD8+ T-cells"
"0",0,1.08997569765464,0.439,0.35,0,"ACTR3","CD8+ T-cells"
"0",0,3.2728404742674,0.099,0.01,0,"TESPA1","CD8+ T-cells"
"0",0,2.98682752951309,0.111,0.022,0,"ADA2","CD8+ T-cells"
"0",0,0.164646108333237,0.163,0.251,0,"GNB1","CD8+ T-cells"
"0",0,1.87125801385481,0.155,0.067,0,"CASP8","CD8+ T-cells"
"0",0,3.16327445183216,0.102,0.014,0,"TOX","CD8+ T-cells"
"0",0,1.23812018102806,0.155,0.067,0,"ICAM2","CD8+ T-cells"
"0",0,1.08120631088443,0.334,0.247,0,"AKAP13","CD8+ T-cells"
"0",0,3.43611081092498,0.097,0.01,0,"SLAMF6","CD8+ T-cells"
"0",0,3.15033311566283,0.1,0.013,0,"IL21R","CD8+ T-cells"
"0",0,1.69819151249909,0.169,0.082,0,"MAPRE2","CD8+ T-cells"
"0",0,2.96643646440652,0.11,0.023,0,"PASK","CD8+ T-cells"
"0",0,1.28424903365284,0.289,0.202,0,"RNF149","CD8+ T-cells"
"0",0,0.871942446939959,0.613,0.526,0,"NFKBIA","CD8+ T-cells"
"0",0,1.18520675414051,0.327,0.241,0,"STAT1","CD8+ T-cells"
"0",0,1.33461789682745,0.227,0.141,0,"MX1","CD8+ T-cells"
"0",0,2.30685669689,0.132,0.046,0,"RNF125","CD8+ T-cells"
"0",0,0.575050967348283,0.087,0.173,0,"LGMN","CD8+ T-cells"
"0",0,1.45193154688078,0.309,0.223,0,"SEPTIN9","CD8+ T-cells"
"0",0,1.2613057127766,0.329,0.244,0,"IDS","CD8+ T-cells"
"0",0,1.69859202354009,0.188,0.103,0,"CNOT6L","CD8+ T-cells"
"0",0,2.11895241686025,0.134,0.049,0,"LEF1","CD8+ T-cells"
"0",0,2.56259435724072,0.114,0.029,0,"NELL2","CD8+ T-cells"
"0",0,3.10313848995039,0.1,0.015,0,"IGFLR1","CD8+ T-cells"
"0",0,0.923457124892132,0.21,0.125,0,"TGFBR2","CD8+ T-cells"
"0",0,2.07618062221849,0.13,0.046,0,"PPM1M","CD8+ T-cells"
"0",0,1.75942725091304,0.16,0.076,0,"DCK","CD8+ T-cells"
"0",0,1.66296741559821,0.16,0.076,0,"SAMD9","CD8+ T-cells"
"0",0,3.01742549393812,0.096,0.012,0,"IFNG","CD8+ T-cells"
"0",0,1.39914626968784,0.196,0.112,0,"SF3A2","CD8+ T-cells"
"0",0,1.26202336335528,0.246,0.162,0,"CASP4","CD8+ T-cells"
"0",0,0.633910838667818,0.157,0.241,0,"CTSZ","CD8+ T-cells"
"0",0,2.93949219354803,0.101,0.018,0,"PIK3CD","CD8+ T-cells"
"0",0,2.31970027992342,0.113,0.03,0,"GIMAP1","CD8+ T-cells"
"0",0,3.19155278533317,0.099,0.016,0,"SPI1","CD8+ T-cells"
"0",0,0.262430950490293,0.169,0.252,0,"H1-10","CD8+ T-cells"
"0",0,1.77519777465907,0.153,0.07,0,"HMGN4","CD8+ T-cells"
"0",0,2.08471753187201,0.125,0.042,0,"NLRC5","CD8+ T-cells"
"0",0,1.85169401064469,0.136,0.054,0,"ELMO1","CD8+ T-cells"
"0",0,1.26005572760722,0.228,0.146,0,"POLD4","CD8+ T-cells"
"0",0,3.82729217489081,0.1,0.018,0,"C1QC","CD8+ T-cells"
"0",0,3.44706743486101,0.092,0.01,0,"P2RY8","CD8+ T-cells"
"0",0,3.36155120586554,0.093,0.011,0,"CYBB","CD8+ T-cells"
"0",0,3.72092132406398,0.105,0.023,0,"C1QA","CD8+ T-cells"
"0",0,3.7215629159631,0.105,0.023,0,"C1QB","CD8+ T-cells"
"0",0,1.69755884083023,0.152,0.07,0,"NABP1","CD8+ T-cells"
"0",0,1.28203207285602,0.288,0.206,0,"CDKN1B","CD8+ T-cells"
"0",0,2.05341830405173,0.124,0.042,0,"TNFSF13B","CD8+ T-cells"
"0",0,1.486163105035,0.214,0.132,0,"RBL2","CD8+ T-cells"
"0",0,1.23781553391679,0.284,0.202,0,"CD82","CD8+ T-cells"
"0",0,0.11109804376869,0.185,0.266,0,"BPTF","CD8+ T-cells"
"0",0,2.84577578436032,0.098,0.017,0,"HAVCR2","CD8+ T-cells"
"0",0,1.71212663341734,0.165,0.085,0,"EPB41","CD8+ T-cells"
"0",0,1.22397891901509,0.186,0.106,0,"HSD17B11","CD8+ T-cells"
"0",0,2.05378106849805,0.124,0.044,0,"IRF1-AS1","CD8+ T-cells"
"0",0,2.42000727691663,0.108,0.028,0,"RASGRP2","CD8+ T-cells"
"0",0,2.84387039452317,0.097,0.017,0,"KLRG1","CD8+ T-cells"
"0",0,1.42934676897261,0.329,0.25,0,"REL","CD8+ T-cells"
"0",0,1.72788891668117,0.139,0.06,0,"MX2","CD8+ T-cells"
"0",0,3.39705584606452,0.09,0.011,0,"FCGR3A","CD8+ T-cells"
"0",0,1.60651614267045,0.184,0.105,0,"HERPUD2","CD8+ T-cells"
"0",0,2.03601996581832,0.125,0.046,0,"CRLF3","CD8+ T-cells"
"0",0,2.96789997501077,0.091,0.012,0,"ITGB2-AS1","CD8+ T-cells"
"0",0,1.18607418609724,0.291,0.212,0,"OSTF1","CD8+ T-cells"
"0",0,0.492319856116295,0.15,0.228,0,"NEU1","CD8+ T-cells"
"0",0,2.96443121919575,0.091,0.013,0,"MAL","CD8+ T-cells"
"0",0,1.79979238783572,0.156,0.078,0,"CRYBG1","CD8+ T-cells"
"0",0,3.15956197763004,0.089,0.011,0,"IPCEF1","CD8+ T-cells"
"0",0,1.40291540863008,0.235,0.157,0,"TSC22D4","CD8+ T-cells"
"0",0,1.99855824653037,0.128,0.051,0,"PRMT9","CD8+ T-cells"
"0",0,1.48021224266457,0.171,0.094,0,"AKR1B1","CD8+ T-cells"
"0",0,1.68245179014747,0.164,0.087,0,"SORL1","CD8+ T-cells"
"0",0,2.30684594572141,0.121,0.044,0,"TENT5C","CD8+ T-cells"
"0",0,2.09140565278901,0.112,0.035,0,"GIMAP6","CD8+ T-cells"
"0",0,3.14433244553704,0.089,0.012,0,"MEI1","CD8+ T-cells"
"0",0,0.112976499227297,0.162,0.239,0,"CELF1","CD8+ T-cells"
"0",0,1.04270345578448,0.228,0.152,0,"GBP2","CD8+ T-cells"
"0",0,1.56414953323979,0.339,0.263,0,"YPEL5","CD8+ T-cells"
"0",0,1.02360290469723,0.406,0.33,0,"RNF213","CD8+ T-cells"
"0",0,2.6327239865557,0.099,0.023,0,"GMIP","CD8+ T-cells"
"0",0,1.49708336502548,0.18,0.104,0,"CYTH1","CD8+ T-cells"
"0",0,3.13396660749856,0.09,0.014,0,"CD79A","CD8+ T-cells"
"0",0,1.19913120598083,0.235,0.159,0,"FAM107B","CD8+ T-cells"
"0",0,2.8029766346591,0.098,0.023,0,"GNLY","CD8+ T-cells"
"0",0,1.82549524424994,0.13,0.055,0,"RFTN1","CD8+ T-cells"
"0",0,1.32049355178045,0.231,0.156,0,"TWF2","CD8+ T-cells"
"0",0,2.32430461271322,0.111,0.036,0,"RASGRP1","CD8+ T-cells"
"0",0,3.42918522084129,0.083,0.008,0,"RGL4","CD8+ T-cells"
"0",0,2.25360749945962,0.109,0.034,0,"ANXA2R","CD8+ T-cells"
"0",0,2.02056070753907,0.122,0.047,0,"GRK6","CD8+ T-cells"
"0",0,3.1392255661521,0.086,0.011,0,"VAV1","CD8+ T-cells"
"0",0,2.85273746290619,0.093,0.018,0,"PBX4","CD8+ T-cells"
"0",0,1.51648164647862,0.177,0.102,0,"SHKBP1","CD8+ T-cells"
"0",0,1.39508296191881,0.197,0.123,0,"RABGAP1L","CD8+ T-cells"
"0",0,1.71472704257571,0.132,0.058,0,"CNTRL","CD8+ T-cells"
"0",0,3.21167352370808,0.083,0.009,0,"RP5-1171I10-5","CD8+ T-cells"
"0",0,0.22376707315127,0.113,0.187,0,"IER5","CD8+ T-cells"
"0",0,1.60500951326936,0.19,0.116,0,"RORA","CD8+ T-cells"
"0",0,0.705971153156526,0.363,0.29,0,"IRF1","CD8+ T-cells"
"0",0,0.997001057324427,0.33,0.257,0,"UBE2L6","CD8+ T-cells"
"0",0,1.13483277885615,0.156,0.083,0,"PRKACB","CD8+ T-cells"
"0",0,2.41102777628477,0.12,0.047,0,"TNF","CD8+ T-cells"
"0",0,2.81203403258644,0.086,0.013,0,"LAT2","CD8+ T-cells"
"0",0,2.98369897831725,0.086,0.013,0,"CRTAM","CD8+ T-cells"
"0",0,3.15852103682729,0.086,0.013,0,"NLRC3","CD8+ T-cells"
"0",0,2.92597232397207,0.087,0.014,0,"ZBP1","CD8+ T-cells"
"0",0,3.18163539861425,0.083,0.011,0,"RNASE6","CD8+ T-cells"
"0",0,3.48191583662235,0.079,0.007,0,"AC092580-4","CD8+ T-cells"
"0",0,1.6333891847145,0.154,0.082,0,"SSH2","CD8+ T-cells"
"0",0,2.79735937323322,0.087,0.015,0,"MIR155HG","CD8+ T-cells"
"0",0,1.86419705073177,0.132,0.061,0,"RGS14","CD8+ T-cells"
"0",0,3.32254780397931,0.079,0.008,0,"PRKCQ","CD8+ T-cells"
"0",0,1.76221791572118,0.138,0.067,0,"CCDC88C","CD8+ T-cells"
"0",0,1.54863539679988,0.163,0.092,0,"LYSMD2","CD8+ T-cells"
"0",0,2.7279223780031,0.122,0.051,0,"CD68","CD8+ T-cells"
"0",0,3.27763890882062,0.083,0.012,0,"IL12RB1","CD8+ T-cells"
"0",0,1.21870488619006,0.234,0.163,0,"TRABD","CD8+ T-cells"
"0",0,3.48129788083211,0.079,0.008,0,"UBASH3A","CD8+ T-cells"
"0",0,1.42140379379751,0.181,0.11,0,"ODC1","CD8+ T-cells"
"0",0,0.466691891247814,0.082,0.153,0,"GPNMB","CD8+ T-cells"
"0",0,1.25447993356044,0.278,0.208,0,"CYRIB","CD8+ T-cells"
"0",0,2.96329248158367,0.081,0.011,0,"XCL1","CD8+ T-cells"
"0",0,3.21752319857771,0.079,0.009,0,"TRG-AS1","CD8+ T-cells"
"0",0,1.10534599019693,0.251,0.181,0,"TBRG1","CD8+ T-cells"
"0",0,3.70160865229043,0.076,0.006,0,"RP11-325F22-2","CD8+ T-cells"
"0",0,1.07937963238661,0.345,0.275,0,"EPC1","CD8+ T-cells"
"0",0,2.87820218399537,0.079,0.01,0,"XCL2","CD8+ T-cells"
"0",0,1.03171059729086,0.413,0.344,0,"TAPBP","CD8+ T-cells"
"0",0,0.890083264091773,0.424,0.355,0,"EZR","CD8+ T-cells"
"0",0,1.67584442878451,0.137,0.068,0,"RAB8B","CD8+ T-cells"
"0",0,3.21153636783448,0.077,0.008,0,"CD300A","CD8+ T-cells"
"0",0,3.43466289045639,0.076,0.007,0,"KCNA3","CD8+ T-cells"
"0",0,1.9089654642801,0.112,0.044,0,"RPS6KA1","CD8+ T-cells"
"0",0,2.50660140511817,0.093,0.025,0,"AC245100-1","CD8+ T-cells"
"0",0,3.23319305969602,0.077,0.009,0,"PARP15","CD8+ T-cells"
"0",0,0.183747551707735,0.125,0.193,0,"TRIM56","CD8+ T-cells"
"0",0,2.36474070109186,0.092,0.024,0,"TRPV2","CD8+ T-cells"
"0",0,3.14213944908252,0.077,0.009,0,"CD226","CD8+ T-cells"
"0",0,1.92814647550886,0.113,0.046,0,"FOXN2","CD8+ T-cells"
"0",0,1.54591095237303,0.128,0.061,0,"EEF1G","CD8+ T-cells"
"0",0,0.971220409453383,0.209,0.142,0,"XAF1","CD8+ T-cells"
"0",0,3.01381486797966,0.079,0.012,0,"SLFN12L","CD8+ T-cells"
"0",0,2.71029567117008,0.084,0.017,0,"PPP1R16B","CD8+ T-cells"
"0",0,1.69600578153682,0.142,0.075,0,"ARHGEF3","CD8+ T-cells"
"0",0,1.42465886288387,0.206,0.139,0,"RILPL2","CD8+ T-cells"
"0",0,0.640261405182734,0.7,0.633,0,"ARPC2","CD8+ T-cells"
"0",0,1.63022708760865,0.171,0.105,0,"LYAR","CD8+ T-cells"
"0",0,1.86663971935732,0.107,0.041,0,"ATP2A3","CD8+ T-cells"
"0",0,1.66353727445571,0.146,0.08,0,"RCAN3","CD8+ T-cells"
"0",0,0.337403130461336,0.112,0.178,0,"CTDNEP1","CD8+ T-cells"
"0",0,1.26509273686608,0.205,0.139,0,"MCUB","CD8+ T-cells"
"0",0,1.56444933369543,0.17,0.105,0,"RAB27A","CD8+ T-cells"
"0",0,2.85211071113496,0.078,0.013,0,"MNDA","CD8+ T-cells"
"0",0,2.88654877698532,0.078,0.013,0,"SLAMF7","CD8+ T-cells"
"0",0,3.10153822817394,0.074,0.009,0,"LAX1","CD8+ T-cells"
"0",0,1.82093474890405,0.122,0.057,0,"BTN3A1","CD8+ T-cells"
"0",0,2.32409977243278,0.093,0.028,0,"RIN3","CD8+ T-cells"
"0",0,1.29079272058252,0.169,0.105,0,"FOXN3","CD8+ T-cells"
"0",0,2.18158332261412,0.094,0.03,0,"CDC14A","CD8+ T-cells"
"0",0,0.128857067728847,0.121,0.185,0,"ISCA1","CD8+ T-cells"
"0",0,3.11063650327829,0.074,0.01,0,"C16ORF54","CD8+ T-cells"
"0",0,0.157569616029698,0.22,0.156,0,"CMTM3","CD8+ T-cells"
"0",0,2.45107532910214,0.094,0.03,0,"CD79B","CD8+ T-cells"
"0",0,1.94029581298462,0.118,0.054,0,"PITPNC1","CD8+ T-cells"
"0",0,3.51500346881065,0.071,0.007,0,"EOMES","CD8+ T-cells"
"0",0,3.33777567166081,0.071,0.007,0,"PIK3R5","CD8+ T-cells"
"0",0,1.66192447615471,0.168,0.105,0,"EFHD2","CD8+ T-cells"
"0",0,1.32940528429607,0.168,0.105,0,"TCIRG1","CD8+ T-cells"
"0",0,2.50429967345696,0.084,0.021,0,"ATP8A1","CD8+ T-cells"
"0",0,1.23163693969589,0.221,0.158,0,"TNIP1","CD8+ T-cells"
"0",0,2.26195429730912,0.097,0.034,0,"FGL2","CD8+ T-cells"
"0",0,1.53363663586485,0.119,0.056,0,"FGD3","CD8+ T-cells"
"0",0,3.0698352437084,0.074,0.011,0,"IGSF6","CD8+ T-cells"
"0",0,2.22013029833747,0.091,0.028,0,"UNC13D","CD8+ T-cells"
"0",0,1.28750051120667,0.19,0.127,0,"R3HDM4","CD8+ T-cells"
"0",0,1.46317008421743,0.151,0.088,0,"IFNAR2","CD8+ T-cells"
"0",0,1.57020091193695,0.178,0.115,0,"DIAPH1","CD8+ T-cells"
"0",0,1.54054886938296,0.114,0.052,0,"DPYD","CD8+ T-cells"
"0",0,2.24269056153914,0.085,0.023,0,"SEL1L3","CD8+ T-cells"
"0",0,3.33371060199218,0.069,0.007,0,"TBX21","CD8+ T-cells"
"0",0,0.731015762610341,0.392,0.33,0,"ABRACL","CD8+ T-cells"
"0",0,1.3223298550901,0.181,0.119,0,"AP1S2","CD8+ T-cells"
"0",0,1.89460148962547,0.11,0.048,0,"ATP2B1-AS1","CD8+ T-cells"
"0",0,1.25588358126601,0.144,0.082,0,"ZEB2","CD8+ T-cells"
"0",0,1.41193544249856,0.145,0.083,0,"LPIN2","CD8+ T-cells"
"0",0,1.25376213521504,0.169,0.108,0,"IFI44L","CD8+ T-cells"
"0",0,3.40363664799852,0.068,0.007,0,"LY86","CD8+ T-cells"
"0",0,3.69734696801944,0.067,0.006,0,"RP11-291B21-2","CD8+ T-cells"
"0",0,3.37513389969424,0.068,0.007,0,"FYB","CD8+ T-cells"
"0",0,0.203473129704132,0.092,0.153,0,"NUDT3","CD8+ T-cells"
"0",0,2.52483769092414,0.079,0.018,0,"PSMD5-AS1","CD8+ T-cells"
"0",0,1.36660858694922,0.316,0.255,0,"TLE5","CD8+ T-cells"
"0",0,1.91196153907899,0.102,0.041,0,"PDE4D","CD8+ T-cells"
"0",0,1.21840609133128,0.134,0.074,0,"GBP4","CD8+ T-cells"
"0",0,1.48658267856961,0.135,0.075,0,"GIT2","CD8+ T-cells"
"0",0,2.36316929879883,0.084,0.024,0,"THEMIS2","CD8+ T-cells"
"0",0,3.91903438905376,0.065,0.005,0,"RP11-18H21-1","CD8+ T-cells"
"0",0,1.70547169009233,0.113,0.053,0,"ERAP2","CD8+ T-cells"
"0",0,2.19381958728425,0.096,0.036,0,"NR4A3","CD8+ T-cells"
"0",0,2.88428760371254,0.071,0.011,0,"CD38","CD8+ T-cells"
"0",0,1.14096266995381,0.253,0.193,0,"SCAMP2","CD8+ T-cells"
"0",0,1.79404208590218,0.105,0.045,0,"NLRP1","CD8+ T-cells"
"0",0,0.138877622710237,0.102,0.161,0,"RBM26","CD8+ T-cells"
"0",0,1.26825589941251,0.194,0.135,0,"GTF2B","CD8+ T-cells"
"0",0,0.99483197912306,0.326,0.267,0,"SHISA5","CD8+ T-cells"
"0",0,2.08045958730673,0.091,0.032,0,"TACC3","CD8+ T-cells"
"0",0,1.21146172478123,0.244,0.185,0,"CNPY3","CD8+ T-cells"
"0",0,1.24672604238695,0.302,0.243,0,"CORO1B","CD8+ T-cells"
"0",0,1.57021689397309,0.127,0.068,0,"CARD8","CD8+ T-cells"
"0",0,1.18838184374799,0.173,0.114,0,"KIF2A","CD8+ T-cells"
"0",0,3.18480490119668,0.067,0.009,0,"MS4A1","CD8+ T-cells"
"0",0,2.05678045580962,0.124,0.066,0,"TNFRSF18","CD8+ T-cells"
"0",0,1.0716761549927,0.215,0.157,0,"VOPP1","CD8+ T-cells"
"0",0,1.43534776828664,0.191,0.133,0,"TSPYL2","CD8+ T-cells"
"0",0,1.74912281745862,0.108,0.05,0,"ARHGEF6","CD8+ T-cells"
"0",0,1.27776107255324,0.221,0.163,0,"IRF7","CD8+ T-cells"
"0",0,1.4748381701951,0.141,0.083,0,"NFKB2","CD8+ T-cells"
"0",0,1.21264976250562,0.159,0.102,0,"LBR","CD8+ T-cells"
"0",0,2.19457865191581,0.101,0.044,0,"CXCL13","CD8+ T-cells"
"0",0,1.26953858858926,0.137,0.08,0,"SYNE1","CD8+ T-cells"
"0",0,2.87241788174593,0.07,0.013,0,"IRF8","CD8+ T-cells"
"0",0,3.26462984452548,0.063,0.006,0,"CD86","CD8+ T-cells"
"0",0,2.3119666483457,0.081,0.024,0,"STX11","CD8+ T-cells"
"0",0,3.32635993090553,0.064,0.007,0,"C3AR1","CD8+ T-cells"
"0",0,1.13696609009556,0.192,0.135,0,"SNHG12","CD8+ T-cells"
"0",0,1.58795232397694,0.122,0.065,0,"LIX1L","CD8+ T-cells"
"0",0,2.05407589364148,0.102,0.045,0,"ATXN7","CD8+ T-cells"
"0",0,1.76872016295861,0.092,0.035,0,"H1-3","CD8+ T-cells"
"0",0,1.85835998328192,0.092,0.035,0,"MICAL1","CD8+ T-cells"
"0",0,1.59112437975224,0.142,0.085,0,"HOPX","CD8+ T-cells"
"0",0,1.19711505324243,0.234,0.178,0,"AAK1","CD8+ T-cells"
"0",0,1.09937393274752,0.2,0.144,0,"ITM2C","CD8+ T-cells"
"0",0,1.02630967568983,0.261,0.205,0,"M6PR","CD8+ T-cells"
"0",0,1.27052510527407,0.158,0.102,0,"IQGAP2","CD8+ T-cells"
"0",0,1.69049741653705,0.115,0.059,0,"MAD1L1","CD8+ T-cells"
"0",0,2.9366471559076,0.067,0.011,0,"PLCB2","CD8+ T-cells"
"0",0,2.13355488929317,0.082,0.026,0,"ADCY7","CD8+ T-cells"
"0",0,0.19224841314351,0.073,0.129,0,"ALKBH5","CD8+ T-cells"
"0",0,3.36106858728684,0.065,0.009,0,"TREM2","CD8+ T-cells"
"0",0,3.34166264823261,0.063,0.007,0,"LILRB4","CD8+ T-cells"
"0",0,2.55875530348346,0.073,0.017,0,"AC241585-2","CD8+ T-cells"
"0",0,1.87010969059558,0.103,0.047,0,"PLEKHA2","CD8+ T-cells"
"0",0,1.48303152203301,0.146,0.09,0,"DGKZ","CD8+ T-cells"
"0",0,1.04820518951903,0.257,0.201,0,"AIP","CD8+ T-cells"
"0",0,0.647184146126214,0.738,0.682,0,"CALM1","CD8+ T-cells"
"0",0,1.4310393828225,0.127,0.072,0,"LGALS9","CD8+ T-cells"
"0",0,3.35872304101021,0.061,0.006,0,"CCR5","CD8+ T-cells"
"0",0,2.89764808407635,0.064,0.009,0,"TRGC2","CD8+ T-cells"
"0",0,1.57768718347453,0.111,0.056,0,"OAS2","CD8+ T-cells"
"0",0,1.39285710257365,0.152,0.097,0,"SYTL1","CD8+ T-cells"
"0",0,1.25423003150672,0.151,0.096,0,"CD58","CD8+ T-cells"
"0",0,2.77134124357386,0.075,0.02,0,"FCGR2A","CD8+ T-cells"
"0",0,0.111601306763612,0.091,0.146,0,"QKI","CD8+ T-cells"
"0",0,0.12168981716652,0.063,0.118,0,"DYNLL2","CD8+ T-cells"
"0",0,3.77286261686701,0.059,0.004,0,"CTB-133G6-1","CD8+ T-cells"
"0",0,1.04267154471745,0.263,0.209,0,"SERPINB1","CD8+ T-cells"
"0",0,1.73059540897976,0.113,0.059,0,"NUP210","CD8+ T-cells"
"0",0,0.146019015987221,0.084,0.138,0,"RAB21","CD8+ T-cells"
"0",0,3.22839397328134,0.06,0.006,0,"TXK","CD8+ T-cells"
"0",0,3.16476077795703,0.062,0.008,0,"CSF1R","CD8+ T-cells"
"0",0,3.34387590700959,0.06,0.006,0,"CARD11","CD8+ T-cells"
"0",0,3.22264211244397,0.063,0.009,0,"GPR132","CD8+ T-cells"
"0",0,1.95493191251337,0.087,0.033,0,"TRANK1","CD8+ T-cells"
"0",0,1.01255236706558,0.255,0.201,0,"MYCBP2","CD8+ T-cells"
"0",0,0.532412802772003,0.663,0.61,0,"MT-ND4L","CD8+ T-cells"
"0",0,2.92213739775615,0.065,0.012,0,"KLHL6","CD8+ T-cells"
"0",0,1.42046673841243,0.115,0.062,0,"FAS","CD8+ T-cells"
"0",0,2.77276631354947,0.067,0.014,0,"PTGER2","CD8+ T-cells"
"0",0,1.34789099021966,0.168,0.115,0,"GABPB1","CD8+ T-cells"
"0",0,3.42998766052695,0.059,0.006,0,"SHISAL2A","CD8+ T-cells"
"0",0,3.35270121809839,0.059,0.006,0,"FASLG","CD8+ T-cells"
"0",0,3.33846620823529,0.06,0.007,0,"LTA","CD8+ T-cells"
"0",0,3.31560202801949,0.06,0.007,0,"MSR1","CD8+ T-cells"
"0",0,1.89602473389819,0.111,0.058,0,"GRK2","CD8+ T-cells"
"0",0,0.967795108806786,0.215,0.162,0,"ITSN2","CD8+ T-cells"
"0",0,1.46445545100377,0.118,0.065,0,"SP140L","CD8+ T-cells"
